geoname,state,county,place,tract,bg,geonum,b19013001,b19013_moe001
"Census Tract 25.02, Weld County, Colorado",8,123,,2502,,108123002502,63961,10038
"Census Tract 67.06, Arapahoe County, Colorado",8,5,,6706,,108005006706,99679,12681
"Census Tract 67.08, Arapahoe County, Colorado",8,5,,6708,,108005006708,113529,20048
"Census Tract 68.54, Arapahoe County, Colorado",8,5,,6854,,108005006854,78555,9440
"Census Tract 85.06, Adams County, Colorado",8,1,,8506,,108001008506,44392,4635
"Census Tract 85.33, Adams County, Colorado",8,1,,8533,,108001008533,73649,5441
"Census Tract 85.34, Adams County, Colorado",8,1,,8534,,108001008534,96540,4192
"Census Tract 88.01, Adams County, Colorado",8,1,,8801,,108001008801,50804,7254
"Census Tract 91.03, Adams County, Colorado",8,1,,9103,,108001009103,51977,8650
"Census Tract 92.04, Adams County, Colorado",8,1,,9204,,108001009204,77850,9979
"Census Tract 93.18, Adams County, Colorado",8,1,,9318,,108001009318,38940,5182
"Census Tract 93.21, Adams County, Colorado",8,1,,9321,,108001009321,51883,6081
"Census Tract 93.23, Adams County, Colorado",8,1,,9323,,108001009323,52244,8671
"Census Tract 94.09, Adams County, Colorado",8,1,,9409,,108001009409,108977,12920
"Census Tract 94.11, Adams County, Colorado",8,1,,9411,,108001009411,97368,12490
"Census Tract 95.02, Adams County, Colorado",8,1,,9502,,108001009502,78000,17076
"Census Tract 85.26, Adams County, Colorado",8,1,,8526,,108001008526,88829,16189
"Census Tract 86.06, Adams County, Colorado",8,1,,8606,,108001008606,57257,5489
"Census Tract 87.06, Adams County, Colorado",8,1,,8706,,108001008706,52768,10627
"Census Tract 88.02, Adams County, Colorado",8,1,,8802,,108001008802,49815,24678
"Census Tract 91.04, Adams County, Colorado",8,1,,9104,,108001009104,72917,8377
"Census Tract 93.06, Adams County, Colorado",8,1,,9306,,108001009306,56659,10747
"Census Tract 93.19, Adams County, Colorado",8,1,,9319,,108001009319,38425,3724
"Census Tract 94.10, Adams County, Colorado",8,1,,9410,,108001009410,116383,12275
"Census Tract 81, Adams County, Colorado",8,1,,8100,,108001008100,40938,6730
"Census Tract 141.08, Douglas County, Colorado",8,35,,14108,,108035014108,106429,9876
"Census Tract 139.05, Douglas County, Colorado",8,35,,13905,,108035013905,86707,15848
"Census Tract 141.13, Douglas County, Colorado",8,35,,14113,,108035014113,129375,16106
"Census Tract 146.02, Douglas County, Colorado",8,35,,14602,,108035014602,120625,20858
"Census Tract 9.02, Denver County, Colorado",8,31,,902,,108031000902,58382,6327
"Census Tract 5.02, Eagle County, Colorado",8,37,,502,,108037000502,95827,15465
"Census Tract 5.03, Eagle County, Colorado",8,37,,503,,108037000503,76303,12043
"Census Tract 7.01, Eagle County, Colorado",8,37,,701,,108037000701,104063,11902
"Census Tract 7.02, Eagle County, Colorado",8,37,,702,,108037000702,99259,21094
"Census Tract 7.03, Eagle County, Colorado",8,37,,703,,108037000703,78472,10730
"Census Tract 9611, Elbert County, Colorado",8,39,,961100,,108039961100,58750,12073
"Census Tract 9612.04, Elbert County, Colorado",8,39,,961204,,108039961204,124079,19132
"Census Tract 9612.05, Elbert County, Colorado",8,39,,961205,,108039961205,83611,20075
"Census Tract 9612.06, Elbert County, Colorado",8,39,,961206,,108039961206,105946,24079
"Census Tract 9612.07, Elbert County, Colorado",8,39,,961207,,108039961207,120809,17769
"Census Tract 9612.08, Elbert County, Colorado",8,39,,961208,,108039961208,96935,18196
"Census Tract 9612.09, Elbert County, Colorado",8,39,,961209,,108039961209,85000,14712
"Census Tract 33.05, El Paso County, Colorado",8,41,,3305,,108041003305,124236,19268
"Census Tract 33.06, El Paso County, Colorado",8,41,,3306,,108041003306,88417,22971
"Census Tract 33.07, El Paso County, Colorado",8,41,,3307,,108041003307,70461,9064
"Census Tract 33.08, El Paso County, Colorado",8,41,,3308,,108041003308,56053,5974
"Census Tract 38.01, El Paso County, Colorado",8,41,,3801,,108041003801,78750,17944
"Census Tract 38.02, El Paso County, Colorado",8,41,,3802,,108041003802,,
"Census Tract 44.01, El Paso County, Colorado",8,41,,4401,,108041004401,47951,3255
"Census Tract 44.02, El Paso County, Colorado",8,41,,4402,,108041004402,113750,58684
"Census Tract 44.03, El Paso County, Colorado",8,41,,4403,,108041004403,50250,6151
"Census Tract 45.10, El Paso County, Colorado",8,41,,4510,,108041004510,81932,9631
"Census Tract 6, Eagle County, Colorado",8,37,,600,,108037000600,86694,7639
"Census Tract 1, Eagle County, Colorado",8,37,,100,,108037000100,90116,12890
"Census Tract 9617, Lake County, Colorado",8,65,,961700,,108065961700,51548,9126
"Census Tract 9709, La Plata County, Colorado",8,67,,970900,,108067970900,63715,2089
"Census Tract 9706, La Plata County, Colorado",8,67,,970600,,108067970600,72574,7397
"Census Tract 9403, La Plata County, Colorado",8,67,,940300,,108067940300,54863,3969
"Census Tract 9708, La Plata County, Colorado",8,67,,970800,,108067970800,72385,7467
"Census Tract 9710, La Plata County, Colorado",8,67,,971000,,108067971000,70904,7163
"Census Tract 9711, La Plata County, Colorado",8,67,,971100,,108067971100,52992,16690
"Census Tract 9707.01, La Plata County, Colorado",8,67,,970701,,108067970701,77515,5547
"Census Tract 3, Moffat County, Colorado",8,81,,300,,108081000300,75359,13601
"Census Tract 4, Moffat County, Colorado",8,81,,400,,108081000400,56321,10951
"Census Tract 56.30, Arapahoe County, Colorado",8,5,,5630,,108005005630,95985,15524
"Census Tract 65.01, Arapahoe County, Colorado",8,5,,6501,,108005006501,52171,6738
"Census Tract 65.02, Arapahoe County, Colorado",8,5,,6502,,108005006502,68472,8678
"Census Tract 66.01, Arapahoe County, Colorado",8,5,,6601,,108005006601,47688,10705
"Census Tract 67.09, Arapahoe County, Colorado",8,5,,6709,,108005006709,125172,9355
"Census Tract 72.01, Arapahoe County, Colorado",8,5,,7201,,108005007201,44136,6934
"Census Tract 59.52, Arapahoe County, Colorado",8,5,,5952,,108005005952,71875,14714
"Census Tract 76, Arapahoe County, Colorado",8,5,,7600,,108005007600,40966,6875
"Census Tract 71.05, Arapahoe County, Colorado",8,5,,7105,,108005007105,92222,11797
"Census Tract 71.06, Arapahoe County, Colorado",8,5,,7106,,108005007106,125923,7868
"Census Tract 73.02, Arapahoe County, Colorado",8,5,,7302,,108005007302,37855,4856
"Census Tract 17.08, Larimer County, Colorado",8,69,,1708,,108069001708,71625,16453
"Census Tract 17.09, Larimer County, Colorado",8,69,,1709,,108069001709,93875,11584
"Census Tract 18.08, Larimer County, Colorado",8,69,,1808,,108069001808,95373,5633
"Census Tract 18.09, Larimer County, Colorado",8,69,,1809,,108069001809,86104,3885
"Census Tract 20.10, Larimer County, Colorado",8,69,,2010,,108069002010,118558,11972
"Census Tract 20.11, Larimer County, Colorado",8,69,,2011,,108069002011,96208,13459
"Census Tract 24.01, Larimer County, Colorado",8,69,,2401,,108069002401,64962,12241
"Census Tract 24.02, Larimer County, Colorado",8,69,,2402,,108069002402,75250,12246
"Census Tract 25.01, Larimer County, Colorado",8,69,,2501,,108069002501,124716,12021
"Census Tract 25.02, Larimer County, Colorado",8,69,,2502,,108069002502,91713,6213
"Census Tract 25.03, Larimer County, Colorado",8,69,,2503,,108069002503,79208,15335
"Census Tract 28.01, Larimer County, Colorado",8,69,,2801,,108069002801,71628,19092
"Census Tract 28.02, Larimer County, Colorado",8,69,,2802,,108069002802,62846,15476
"Census Tract 28.03, Larimer County, Colorado",8,69,,2803,,108069002803,52333,49299
"Census Tract 8, Las Animas County, Colorado",8,71,,800,,108071000800,53194,6734
"Census Tract 9660, Logan County, Colorado",8,75,,966000,,108075966000,51781,6214
"Census Tract 9661, Logan County, Colorado",8,75,,966100,,108075966100,59682,7779
"Census Tract 9662, Logan County, Colorado",8,75,,966200,,108075966200,43009,5321
"Census Tract 9663, Logan County, Colorado",8,75,,966300,,108075966300,49048,10253
"Census Tract 9664, Logan County, Colorado",8,75,,966400,,108075966400,64034,6634
"Census Tract 17.06, Mesa County, Colorado",8,77,,1706,,108077001706,34056,13820
"Census Tract 17.07, Mesa County, Colorado",8,77,,1707,,108077001707,51154,10611
"Census Tract 45.02, El Paso County, Colorado",8,41,,4502,,108041004502,78816,7712
"Census Tract 47.03, El Paso County, Colorado",8,41,,4703,,108041004703,76898,4654
"Census Tract 51.04, El Paso County, Colorado",8,41,,5104,,108041005104,103684,10135
"Census Tract 57, El Paso County, Colorado",8,41,,5700,,108041005700,58040,7171
"Census Tract 65.02, El Paso County, Colorado",8,41,,6502,,108041006502,57724,4897
"Census Tract 74, El Paso County, Colorado",8,41,,7400,,108041007400,172889,12590
"Census Tract 77, El Paso County, Colorado",8,41,,7700,,108041007700,66377,8769
"Census Tract 80, El Paso County, Colorado",8,41,,8000,,108041008000,48776,4960
"Census Tract 13.02, El Paso County, Colorado",8,41,,1302,,108041001302,49922,9443
"Census Tract 21.02, El Paso County, Colorado",8,41,,2102,,108041002102,45698,11408
"Census Tract 29, El Paso County, Colorado",8,41,,2900,,108041002900,34088,5561
"Census Tract 31, El Paso County, Colorado",8,41,,3100,,108041003100,105000,17604
"Census Tract 39.05, El Paso County, Colorado",8,41,,3905,,108041003905,65573,8548
"Census Tract 39.09, El Paso County, Colorado",8,41,,3909,,108041003909,78375,9935
"Census Tract 41, El Paso County, Colorado",8,41,,4100,,108041004100,56322,5120
"Census Tract 45.06, El Paso County, Colorado",8,41,,4506,,108041004506,58847,5298
"Census Tract 52.01, El Paso County, Colorado",8,41,,5201,,108041005201,27734,7049
"Census Tract 16.08, Larimer County, Colorado",8,69,,1608,,108069001608,138553,18065
"Census Tract 53, El Paso County, Colorado",8,41,,5300,,108041005300,50271,11124
"Census Tract 55.01, El Paso County, Colorado",8,41,,5501,,108041005501,66226,4748
"Census Tract 67, El Paso County, Colorado",8,41,,6700,,108041006700,62833,15637
"Census Tract 75, El Paso County, Colorado",8,41,,7500,,108041007500,123028,12933
"Census Tract 73, El Paso County, Colorado",8,41,,7300,,108041007300,126782,15944
"Census Tract 70, El Paso County, Colorado",8,41,,7000,,108041007000,120625,9682
"Census Tract 68.57, Arapahoe County, Colorado",8,5,,6857,,108005006857,161538,19770
"Census Tract 71.03, Arapahoe County, Colorado",8,5,,7103,,108005007103,114107,8192
"Census Tract 71.07, Arapahoe County, Colorado",8,5,,7107,,108005007107,129939,11933
"Census Tract 151, Arapahoe County, Colorado",8,5,,15100,,108005015100,132955,20071
"Census Tract 71.04, Arapahoe County, Colorado",8,5,,7104,,108005007104,96642,7146
"Census Tract 9404, Archuleta County, Colorado",8,7,,940400,,108007940400,57586,13526
"Census Tract 9743, Archuleta County, Colorado",8,7,,974300,,108007974300,43915,6077
"Census Tract 9742, Archuleta County, Colorado",8,7,,974200,,108007974200,59897,4921
"Census Tract 9744, Archuleta County, Colorado",8,7,,974400,,108007974400,48854,9378
"Census Tract 26.02, Denver County, Colorado",8,31,,2602,,108031002602,86447,11137
"Census Tract 27.01, Denver County, Colorado",8,31,,2701,,108031002701,44375,5124
"Census Tract 2.02, Denver County, Colorado",8,31,,202,,108031000202,60855,4875
"Census Tract 5.02, Denver County, Colorado",8,31,,502,,108031000502,76185,10992
"Census Tract 14.01, Denver County, Colorado",8,31,,1401,,108031001401,42179,4773
"Census Tract 24.02, Denver County, Colorado",8,31,,2402,,108031002402,75000,19876
"Census Tract 36.03, Denver County, Colorado",8,31,,3603,,108031003603,79000,18019
"Census Tract 39.02, Denver County, Colorado",8,31,,3902,,108031003902,124636,18032
"Census Tract 40.03, Denver County, Colorado",8,31,,4003,,108031004003,83438,12411
"Census Tract 46.03, Denver County, Colorado",8,31,,4603,,108031004603,61034,12288
"Census Tract 1.02, Denver County, Colorado",8,31,,102,,108031000102,102625,24362
"Census Tract 3.03, Denver County, Colorado",8,31,,303,,108031000303,111222,27772
"Census Tract 4.02, Denver County, Colorado",8,31,,402,,108031000402,86278,10052
"Census Tract 9.04, Denver County, Colorado",8,31,,904,,108031000904,30313,5429
"Census Tract 9.05, Denver County, Colorado",8,31,,905,,108031000905,62569,5170
"Census Tract 20, Denver County, Colorado",8,31,,2000,,108031002000,105962,14276
"Census Tract 30.02, Denver County, Colorado",8,31,,3002,,108031003002,91875,12615
"Census Tract 68.09, Denver County, Colorado",8,31,,6809,,108031006809,73398,7521
"Census Tract 40.05, Denver County, Colorado",8,31,,4005,,108031004005,59913,5475
"Census Tract 32.02, Denver County, Colorado",8,31,,3202,,108031003202,61555,6555
"Census Tract 34.01, Denver County, Colorado",8,31,,3401,,108031003401,120179,27129
"Census Tract 34.02, Denver County, Colorado",8,31,,3402,,108031003402,163355,18901
"Census Tract 139.10, Douglas County, Colorado",8,35,,13910,,108035013910,140789,14516
"Census Tract 139.11, Douglas County, Colorado",8,35,,13911,,108035013911,146458,10697
"Census Tract 140.05, Douglas County, Colorado",8,35,,14005,,108035014005,115625,14566
"Census Tract 140.06, Douglas County, Colorado",8,35,,14006,,108035014006,141289,11891
"Census Tract 140.07, Douglas County, Colorado",8,35,,14007,,108035014007,87938,15127
"Census Tract 140.08, Douglas County, Colorado",8,35,,14008,,108035014008,137333,10366
"Census Tract 140.09, Douglas County, Colorado",8,35,,14009,,108035014009,112813,8584
"Census Tract 140.10, Douglas County, Colorado",8,35,,14010,,108035014010,94048,13206
"Census Tract 140.11, Douglas County, Colorado",8,35,,14011,,108035014011,142589,23870
"Census Tract 140.12, Douglas County, Colorado",8,35,,14012,,108035014012,115553,15097
"Census Tract 140.13, Douglas County, Colorado",8,35,,14013,,108035014013,146750,13180
"Census Tract 141.24, Douglas County, Colorado",8,35,,14124,,108035014124,141111,11759
"Census Tract 141.25, Douglas County, Colorado",8,35,,14125,,108035014125,125536,18559
"Census Tract 141.26, Douglas County, Colorado",8,35,,14126,,108035014126,87227,12116
"Census Tract 141.27, Douglas County, Colorado",8,35,,14127,,108035014127,163226,16218
"Census Tract 141.28, Douglas County, Colorado",8,35,,14128,,108035014128,116736,13983
"Census Tract 141.29, Douglas County, Colorado",8,35,,14129,,108035014129,126295,10087
"Census Tract 141.30, Douglas County, Colorado",8,35,,14130,,108035014130,140901,16982
"Census Tract 141.31, Douglas County, Colorado",8,35,,14131,,108035014131,80908,6898
"Census Tract 141.32, Douglas County, Colorado",8,35,,14132,,108035014132,167845,13606
"Census Tract 141.33, Douglas County, Colorado",8,35,,14133,,108035014133,142074,17401
"Census Tract 141.34, Douglas County, Colorado",8,35,,14134,,108035014134,146750,10980
"Census Tract 141.35, Douglas County, Colorado",8,35,,14135,,108035014135,180000,27254
"Census Tract 141.36, Douglas County, Colorado",8,35,,14136,,108035014136,109194,8837
"Census Tract 141.37, Douglas County, Colorado",8,35,,14137,,108035014137,162864,9332
"Census Tract 141.38, Douglas County, Colorado",8,35,,14138,,108035014138,87000,11280
"Census Tract 141.39, Douglas County, Colorado",8,35,,14139,,108035014139,124940,18507
"Census Tract 141.40, Douglas County, Colorado",8,35,,14140,,108035014140,168708,11465
"Census Tract 142.03, Douglas County, Colorado",8,35,,14203,,108035014203,141643,16504
"Census Tract 85.36, Adams County, Colorado",8,1,,8536,,108001008536,119333,12609
"Census Tract 78.02, Adams County, Colorado",8,1,,7802,,108001007802,33438,9524
"Census Tract 85.35, Adams County, Colorado",8,1,,8535,,108001008535,87478,20110
"Census Tract 85.37, Adams County, Colorado",8,1,,8537,,108001008537,91808,6489
"Census Tract 85.39, Adams County, Colorado",8,1,,8539,,108001008539,94482,12585
"Census Tract 85.40, Adams County, Colorado",8,1,,8540,,108001008540,109390,5976
"Census Tract 72.02, Arapahoe County, Colorado",8,5,,7202,,108005007202,43348,8783
"Census Tract 85.41, Adams County, Colorado",8,1,,8541,,108001008541,125673,16227
"Census Tract 85.42, Adams County, Colorado",8,1,,8542,,108001008542,99878,7673
"Census Tract 85.43, Adams County, Colorado",8,1,,8543,,108001008543,84250,15648
"Census Tract 85.44, Adams County, Colorado",8,1,,8544,,108001008544,124511,9850
"Census Tract 85.45, Adams County, Colorado",8,1,,8545,,108001008545,109850,6210
"Census Tract 85.47, Adams County, Colorado",8,1,,8547,,108001008547,83733,3451
"Census Tract 85.38, Adams County, Colorado",8,1,,8538,,108001008538,112214,10829
"Census Tract 85.46, Adams County, Colorado",8,1,,8546,,108001008546,87241,7920
"Census Tract 85.48, Adams County, Colorado",8,1,,8548,,108001008548,93958,34088
"Census Tract 73.01, Arapahoe County, Colorado",8,5,,7301,,108005007301,49821,3146
"Census Tract 800, Arapahoe County, Colorado",8,5,,80000,,108005080000,53018,4909
"Census Tract 803, Arapahoe County, Colorado",8,5,,80300,,108005080300,70134,16345
"Census Tract 804, Arapahoe County, Colorado",8,5,,80400,,108005080400,70846,3625
"Census Tract 805, Arapahoe County, Colorado",8,5,,80500,,108005080500,64688,12966
"Census Tract 801, Arapahoe County, Colorado",8,5,,80100,,108005080100,42371,7507
"Census Tract 802, Arapahoe County, Colorado",8,5,,80200,,108005080200,86976,8815
"Census Tract 806, Arapahoe County, Colorado",8,5,,80600,,108005080600,52850,3421
"Census Tract 807, Arapahoe County, Colorado",8,5,,80700,,108005080700,64127,6653
"Census Tract 808, Arapahoe County, Colorado",8,5,,80800,,108005080800,62819,6179
"Census Tract 809, Arapahoe County, Colorado",8,5,,80900,,108005080900,67083,15474
"Census Tract 810, Arapahoe County, Colorado",8,5,,81000,,108005081000,43288,6691
"Census Tract 811, Arapahoe County, Colorado",8,5,,81100,,108005081100,45230,8566
"Census Tract 812, Arapahoe County, Colorado",8,5,,81200,,108005081200,51684,6255
"Census Tract 813, Arapahoe County, Colorado",8,5,,81300,,108005081300,62017,10887
"Census Tract 814, Arapahoe County, Colorado",8,5,,81400,,108005081400,70288,9600
"Census Tract 815, Arapahoe County, Colorado",8,5,,81500,,108005081500,37243,3351
"Census Tract 816, Arapahoe County, Colorado",8,5,,81600,,108005081600,69599,7830
"Census Tract 817, Arapahoe County, Colorado",8,5,,81700,,108005081700,148229,16904
"Census Tract 818, Arapahoe County, Colorado",8,5,,81800,,108005081800,51154,5471
"Census Tract 819, Arapahoe County, Colorado",8,5,,81900,,108005081900,43047,4100
"Census Tract 820, Arapahoe County, Colorado",8,5,,82000,,108005082000,47379,5521
"Census Tract 821, Arapahoe County, Colorado",8,5,,82100,,108005082100,70148,5235
"Census Tract 822, Arapahoe County, Colorado",8,5,,82200,,108005082200,54340,6615
"Census Tract 823, Arapahoe County, Colorado",8,5,,82300,,108005082300,64766,5770
"Census Tract 824, Arapahoe County, Colorado",8,5,,82400,,108005082400,58050,12794
"Census Tract 825, Arapahoe County, Colorado",8,5,,82500,,108005082500,84904,12089
"Census Tract 826, Arapahoe County, Colorado",8,5,,82600,,108005082600,61361,9597
"Census Tract 827, Arapahoe County, Colorado",8,5,,82700,,108005082700,83722,11713
"Census Tract 828, Arapahoe County, Colorado",8,5,,82800,,108005082800,72620,7191
"Census Tract 829, Arapahoe County, Colorado",8,5,,82900,,108005082900,80616,6518
"Census Tract 830, Arapahoe County, Colorado",8,5,,83000,,108005083000,104861,4524
"Census Tract 831, Arapahoe County, Colorado",8,5,,83100,,108005083100,80076,19476
"Census Tract 832, Arapahoe County, Colorado",8,5,,83200,,108005083200,106730,5300
"Census Tract 24, El Paso County, Colorado",8,41,,2400,,108041002400,55680,8181
"Census Tract 3.01, El Paso County, Colorado",8,41,,301,,108041000301,51635,11455
"Census Tract 13.01, El Paso County, Colorado",8,41,,1301,,108041001301,50060,8248
"Census Tract 23, El Paso County, Colorado",8,41,,2300,,108041002300,34750,15894
"Census Tract 33.03, El Paso County, Colorado",8,41,,3303,,108041003303,43202,8168
"Census Tract 2.03, El Paso County, Colorado",8,41,,203,,108041000203,50303,4335
"Census Tract 11.04, El Paso County, Colorado",8,41,,1104,,108041001104,44231,7970
"Census Tract 37.06, El Paso County, Colorado",8,41,,3706,,108041003706,78516,9685
"Census Tract 47.01, El Paso County, Colorado",8,41,,4701,,108041004701,68703,3775
"Census Tract 48, El Paso County, Colorado",8,41,,4800,,108041004800,63446,7398
"Census Tract 1.02, El Paso County, Colorado",8,41,,102,,108041000102,81250,11143
"Census Tract 6, El Paso County, Colorado",8,41,,600,,108041000600,66273,7137
"Census Tract 7, El Paso County, Colorado",8,41,,700,,108041000700,46776,11444
"Census Tract 16.02, Larimer County, Colorado",8,69,,1602,,108069001602,90242,11293
"Census Tract 17.06, Larimer County, Colorado",8,69,,1706,,108069001706,70078,9948
"Census Tract 19.01, Larimer County, Colorado",8,69,,1901,,108069001901,54487,3602
"Census Tract 20.07, Larimer County, Colorado",8,69,,2007,,108069002007,53712,6858
"Census Tract 41.02, Denver County, Colorado",8,31,,4102,,108031004102,56087,7630
"Census Tract 43.02, Denver County, Colorado",8,31,,4302,,108031004302,101368,6964
"Census Tract 43.03, Denver County, Colorado",8,31,,4303,,108031004303,203438,43990
"Census Tract 47, Denver County, Colorado",8,31,,4700,,108031004700,72699,12960
"Census Tract 51.02, Denver County, Colorado",8,31,,5102,,108031005102,88984,9847
"Census Tract 68.13, Denver County, Colorado",8,31,,6813,,108031006813,49824,4407
"Census Tract 9694, Montezuma County, Colorado",8,83,,969400,,108083969400,36880,5111
"Census Tract 9691, Montezuma County, Colorado",8,83,,969100,,108083969100,52222,7232
"Census Tract 9682, San Miguel County, Colorado",8,113,,968200,,108113968200,62300,6809
"Census Tract 102.01, Teller County, Colorado",8,119,,10201,,108119010201,50250,8744
"Census Tract 101.03, Teller County, Colorado",8,119,,10103,,108119010103,82071,11629
"Census Tract 102.02, Teller County, Colorado",8,119,,10202,,108119010202,45714,10538
"Census Tract 101.05, Teller County, Colorado",8,119,,10105,,108119010105,71479,12573
"Census Tract 40.06, Denver County, Colorado",8,31,,4006,,108031004006,86912,52224
"Census Tract 85.49, Adams County, Colorado",8,1,,8549,,108001008549,93598,7859
"Census Tract 5, Moffat County, Colorado",8,81,,500,,108081000500,54028,11163
"Census Tract 1, Pitkin County, Colorado",8,97,,100,,108097000100,72263,12719
"Census Tract 9768, Rio Grande County, Colorado",8,105,,976800,,108105976800,33419,2426
"Census Tract 9767, Rio Grande County, Colorado",8,105,,976700,,108105976700,37583,3307
"Census Tract 4.02, Weld County, Colorado",8,123,,402,,108123000402,53672,10591
"Census Tract 11, Weld County, Colorado",8,123,,1100,,108123001100,49811,7122
"Census Tract 1, Weld County, Colorado",8,123,,100,,108123000100,21809,2294
"Census Tract 7.01, Weld County, Colorado",8,123,,701,,108123000701,44306,11380
"Census Tract 9, Weld County, Colorado",8,123,,900,,108123000900,60169,9572
"Census Tract 25.01, Weld County, Colorado",8,123,,2501,,108123002501,72845,13948
"Census Tract 2, Weld County, Colorado",8,123,,200,,108123000200,28125,5678
"Census Tract 6, Weld County, Colorado",8,123,,600,,108123000600,41917,10089
"Census Tract 603, Jefferson County, Colorado",8,59,,60300,,108059060300,102022,9416
"Census Tract 9662.01, Montrose County, Colorado",8,85,,966201,,108085966201,60286,14529
"Census Tract 9662.02, Montrose County, Colorado",8,85,,966202,,108085966202,48686,6926
"Census Tract 9665.01, Montrose County, Colorado",8,85,,966501,,108085966501,73750,12906
"Census Tract 9665.02, Montrose County, Colorado",8,85,,966502,,108085966502,53506,7279
"Census Tract 9617, Lincoln County, Colorado",8,73,,961700,,108073961700,46000,7730
"Census Tract 9411, Montezuma County, Colorado",8,83,,941100,,108083941100,27927,3054
"Census Tract 36, Pueblo County, Colorado",8,101,,3600,,108101003600,31810,9469
"Census Tract 9801, Pueblo County, Colorado",8,101,,980100,,108101980100,,
"Census Tract 9770, Rio Grande County, Colorado",8,105,,977000,,108105977000,51028,8176
"Census Tract 9681.03, San Miguel County, Colorado",8,113,,968103,,108113968103,81429,8979
"Census Tract 4.01, Summit County, Colorado",8,117,,401,,108117000401,85921,12559
"Census Tract 4.02, Summit County, Colorado",8,117,,402,,108117000402,107793,21611
"Census Tract 9241, Washington County, Colorado",8,121,,924100,,108121924100,53194,8901
"Census Tract 120.10, Denver County, Colorado",8,31,,12010,,108031012010,72598,9077
"Census Tract 35, Denver County, Colorado",8,31,,3500,,108031003500,55587,8700
"Census Tract 3.02, Denver County, Colorado",8,31,,302,,108031000302,97907,16745
"Census Tract 30.04, Denver County, Colorado",8,31,,3004,,108031003004,85761,22706
"Census Tract 31.01, Denver County, Colorado",8,31,,3101,,108031003101,70833,23785
"Census Tract 33, Denver County, Colorado",8,31,,3300,,108031003300,128750,20238
"Census Tract 41.03, Denver County, Colorado",8,31,,4103,,108031004103,124160,18359
"Census Tract 43.01, Denver County, Colorado",8,31,,4301,,108031004301,47366,9888
"Census Tract 50.02, Denver County, Colorado",8,31,,5002,,108031005002,46717,2903
"Census Tract 53, Denver County, Colorado",8,31,,5300,,108031005300,44388,8049
"Census Tract 69.01, Denver County, Colorado",8,31,,6901,,108031006901,51451,4241
"Census Tract 70.13, Denver County, Colorado",8,31,,7013,,108031007013,73874,3745
"Census Tract 71.01, Arapahoe County, Colorado",8,5,,7101,,108005007101,76528,5564
"Census Tract 77.02, Arapahoe County, Colorado",8,5,,7702,,108005007702,66309,8465
"Census Tract 77.03, Arapahoe County, Colorado",8,5,,7703,,108005007703,63308,8542
"Census Tract 56.12, Arapahoe County, Colorado",8,5,,5612,,108005005612,87808,8175
"Census Tract 60, Arapahoe County, Colorado",8,5,,6000,,108005006000,60117,13421
"Census Tract 61, Arapahoe County, Colorado",8,5,,6100,,108005006100,55724,10129
"Census Tract 75, Arapahoe County, Colorado",8,5,,7500,,108005007500,64135,12416
"Census Tract 56.19, Arapahoe County, Colorado",8,5,,5619,,108005005619,84079,15468
"Census Tract 56.20, Arapahoe County, Colorado",8,5,,5620,,108005005620,55694,9180
"Census Tract 56.21, Arapahoe County, Colorado",8,5,,5621,,108005005621,127596,22292
"Census Tract 56.27, Arapahoe County, Colorado",8,5,,5627,,108005005627,106875,11500
"Census Tract 56.28, Arapahoe County, Colorado",8,5,,5628,,108005005628,96208,17035
"Census Tract 59.51, Arapahoe County, Colorado",8,5,,5951,,108005005951,39680,7854
"Census Tract 62, Arapahoe County, Colorado",8,5,,6200,,108005006200,67101,12395
"Census Tract 67.07, Arapahoe County, Colorado",8,5,,6707,,108005006707,107104,14863
"Census Tract 56.29, Arapahoe County, Colorado",8,5,,5629,,108005005629,162614,21501
"Census Tract 56.34, Arapahoe County, Colorado",8,5,,5634,,108005005634,71875,10476
"Census Tract 67.04, Arapahoe County, Colorado",8,5,,6704,,108005006704,250001,
"Census Tract 22.05, Weld County, Colorado",8,123,,2205,,108123002205,75607,4523
"Census Tract 22.06, Weld County, Colorado",8,123,,2206,,108123002206,74833,12165
"Census Tract 22.07, Weld County, Colorado",8,123,,2207,,108123002207,95481,14824
"Census Tract 22.08, Weld County, Colorado",8,123,,2208,,108123002208,103892,5902
"Census Tract 22.09, Weld County, Colorado",8,123,,2209,,108123002209,108864,16568
"Census Tract 22.10, Weld County, Colorado",8,123,,2210,,108123002210,115000,14886
"Census Tract 9631, Yuma County, Colorado",8,125,,963100,,108125963100,53735,3484
"Census Tract 9632, Yuma County, Colorado",8,125,,963200,,108125963200,50386,6955
"Census Tract 859, Arapahoe County, Colorado",8,5,,85900,,108005085900,113750,9650
"Census Tract 860, Arapahoe County, Colorado",8,5,,86000,,108005086000,100795,15174
"Census Tract 861, Arapahoe County, Colorado",8,5,,86100,,108005086100,99794,5108
"Census Tract 862, Arapahoe County, Colorado",8,5,,86200,,108005086200,122031,11103
"Census Tract 863, Arapahoe County, Colorado",8,5,,86300,,108005086300,88702,9334
"Census Tract 74, Arapahoe County, Colorado",8,5,,7400,,108005007400,52891,9704
"Census Tract 77.04, Arapahoe County, Colorado",8,5,,7704,,108005007704,54946,11385
"Census Tract 56.11, Arapahoe County, Colorado",8,5,,5611,,108005005611,87596,16829
"Census Tract 56.24, Arapahoe County, Colorado",8,5,,5624,,108005005624,114500,5945
